order_acknowledged_at,order_ready_at,order_value_gbp,restaurant_id,number_of_items,prep_time_seconds
2015-06-22 21:55:58.147749+01:00,2015-06-22 22:10:23.694709+01:00,40.0,1647,5,865
2015-06-24 12:48:46.671724+01:00,2015-06-24 13:34:21.120696+01:00,16.5,1647,2,2734
2015-06-07 20:45:25.932278+01:00,2015-06-07 20:59:59.212506+01:00,15.7,111,4,873
2015-06-11 20:21:48.770123+01:00,2015-06-11 20:40:37.079320+01:00,18.05,111,4,1128
2015-06-11 20:28:36.426691+01:00,2015-06-11 21:05:54.918900+01:00,16.25,111,4,2238
2015-06-20 19:18:50.420400+01:00,2015-06-20 19:28:05.371099+01:00,24.45,111,5,554
2015-06-20 20:20:42.053513+01:00,2015-06-20 20:37:59.776026+01:00,16.45,111,3,1037
2015-06-23 19:41:59.393559+01:00,2015-06-23 20:03:37.017524+01:00,17.85,111,5,1297
2015-06-26 23:51:40.302909+01:00,2015-06-27 00:08:23.803655+01:00,15.8,111,2,1003
2015-06-27 22:20:16.456717+01:00,2015-06-27 22:56:19.940779+01:00,18.15,111,3,2163
2015-06-07 20:46:03.648689+01:00,2015-06-07 21:04:47.472300+01:00,24.9,2605,3,1123
2015-06-10 19:41:18.954388+01:00,2015-06-10 19:47:32.647412+01:00,26.0,2605,5,373
2015-06-21 17:44:30.556580+01:00,2015-06-21 17:54:19.574740+01:00,17.1,2605,4,589
2015-06-21 19:41:14.140334+01:00,2015-06-21 19:54:29.571940+01:00,18.5,2605,3,795
2015-06-21 20:23:11.079204+01:00,2015-06-21 20:48:15.539910+01:00,31.9,2605,4,1504
2015-06-22 20:32:06.802169+01:00,2015-06-22 20:53:45.954741+01:00,32.5,2605,6,1299
2015-06-24 18:49:07.394241+01:00,2015-06-24 19:01:47.478930+01:00,24.3,2605,3,760
2015-06-24 19:49:35.866549+01:00,2015-06-24 20:04:22.070067+01:00,27.0,2605,3,886
2015-06-26 16:39:44.173525+01:00,2015-06-26 17:06:13.963904+01:00,33.3,2605,7,1589
2015-06-28 16:03:39.783743+01:00,2015-06-28 16:22:42.146441+01:00,17.1,2605,3,1142
2015-06-28 19:54:06.147355+01:00,2015-06-28 20:07:01.469335+01:00,25.7,2605,3,775
2015-06-30 12:59:12.964024+01:00,2015-06-30 13:31:50.445305+01:00,26.5,2605,6,1957
2015-06-07 20:59:22.014662+01:00,2015-06-07 21:24:27.465739+01:00,28.75,1470,3,1505
2015-06-22 21:01:30.327593+01:00,2015-06-22 21:20:15.052910+01:00,29.4,1470,3,1124
2015-06-07 22:42:13.962903+02:00,2015-06-07 22:45:04.448975+02:00,19.8772,2380,1,170
2015-06-09 13:59:32.391733+02:00,2015-06-09 14:02:06.290087+02:00,41.8841,2380,2,153
2015-06-15 23:39:28.090612+02:00,2015-06-15 23:45:40.696016+02:00,15.617799999999999,2380,1,372
2015-06-17 23:03:54.583186+02:00,2015-06-17 23:07:47.886464+02:00,17.7475,2380,2,233
2015-06-19 21:37:31.011345+02:00,2015-06-19 21:37:31.011345+02:00,44.7237,2380,4,0
2015-06-27 00:00:11.781280+02:00,2015-06-27 00:00:37.284142+02:00,25.5564,2380,2,25
2015-06-27 21:35:38.739120+02:00,2015-06-27 21:48:59.667828+02:00,69.5702,2380,6,800
2015-06-07 21:43:34.878707+01:00,2015-06-07 21:47:58.669427+01:00,16.15,77,3,263
2015-06-08 20:26:13.896579+01:00,2015-06-08 20:38:48.096967+01:00,39.15,77,4,754
2015-06-07 22:07:51.709371+01:00,2015-06-07 22:09:46.573908+01:00,15.45,2300,2,114
2015-06-14 21:18:59.580733+01:00,2015-06-14 21:32:24.962840+01:00,20.95,2300,3,805
2015-06-17 21:25:32.736561+01:00,2015-06-17 21:45:35.260259+01:00,33.4,2300,3,1202
2015-06-28 21:35:18.063914+01:00,2015-06-28 21:44:26.675638+01:00,13.45,2300,2,548
2015-06-29 16:12:34.107102+01:00,2015-06-29 18:16:05.428308+01:00,27.85,2300,3,7411
2015-06-29 21:34:11.590506+01:00,2015-06-29 21:42:35.142610+01:00,28.9,2300,4,503
2015-06-30 22:08:53.578328+01:00,2015-06-30 22:21:08.396263+01:00,17.7,2300,3,734
2015-06-07 23:25:44.796993+02:00,2015-06-07 23:28:48.369742+02:00,14.198,1827,2,183
2015-06-09 13:04:43.257772+02:00,2015-06-09 13:24:07.511436+02:00,44.013799999999996,1827,4,1164
2015-06-09 13:04:48.384165+02:00,2015-06-09 13:24:26.544602+02:00,14.198,1827,2,1178
2015-06-09 22:31:55.536891+02:00,2015-06-09 22:44:05.754775+02:00,30.5257,1827,5,730
2015-06-11 21:47:37.423038+02:00,2015-06-11 21:56:35.662395+02:00,41.1742,1827,6,538
2015-06-12 20:21:44.339335+02:00,2015-06-12 20:25:25.218334+02:00,33.3653,1827,3,220
2015-06-16 19:41:06.211306+02:00,2015-06-16 20:04:57.321791+02:00,38.3346,1827,10,1431
2015-06-20 22:35:56.590652+02:00,2015-06-20 22:36:42.048989+02:00,28.396,1827,4,45
2015-06-20 22:38:02.641618+02:00,2015-06-20 22:38:20.278904+02:00,17.7475,1827,3,17
2015-06-27 14:46:58.647090+02:00,2015-06-27 15:00:35.546227+02:00,22.7168,1827,2,816
2015-06-30 21:56:06.063736+02:00,2015-06-30 22:43:30.231076+02:00,33.3653,1827,5,2844
2015-06-07 22:27:36.298338+01:00,2015-06-07 22:37:54.996328+01:00,17.95,1682,3,618
2015-06-09 16:33:54.508980+01:00,2015-06-09 16:58:39.537487+01:00,48.75,1682,5,1485
2015-06-09 16:34:55.318351+01:00,2015-06-09 16:58:09.296822+01:00,47.15,1682,3,1393
2015-06-11 21:33:34.739435+01:00,2015-06-11 21:47:46.932815+01:00,25.8,1682,4,852
2015-06-11 22:07:09.421561+01:00,2015-06-11 22:13:01.810339+01:00,16.35,1682,6,352
2015-06-13 19:52:26.126193+01:00,2015-06-13 20:03:00.442677+01:00,28.9,1682,3,634
2015-06-15 21:10:08.480493+01:00,2015-06-15 21:18:58.957951+01:00,26.4,1682,5,530
2015-06-16 22:55:05.941127+01:00,2015-06-16 23:09:12.096695+01:00,17.0,1682,1,846
2015-06-17 19:14:32.560615+01:00,2015-06-17 19:28:53.089196+01:00,19.0,1682,3,860
2015-06-18 21:38:29.536232+01:00,2015-06-18 21:47:43.077339+01:00,15.85,1682,5,553
2015-06-18 21:50:34.614678+01:00,2015-06-18 21:58:27.883548+01:00,23.15,1682,4,473
2015-06-18 22:17:10.770759+01:00,2015-06-18 22:22:13.197229+01:00,17.0,1682,1,302
2015-06-20 20:07:29.039821+01:00,2015-06-20 20:15:17.634958+01:00,17.8,1682,3,468
2015-06-22 20:33:14.285778+01:00,2015-06-22 20:43:48.200810+01:00,31.15,1682,3,633
2015-06-22 22:26:36.630614+01:00,2015-06-22 22:37:36.969138+01:00,20.95,1682,1,660
2015-06-27 21:31:48.156184+01:00,2015-06-27 21:48:24.767111+01:00,28.05,1682,6,996
2015-06-27 21:40:11.305387+01:00,2015-06-27 21:55:17.805198+01:00,43.1,1682,4,906
2015-06-29 14:24:53.062104+01:00,2015-06-29 14:57:55.979032+01:00,16.25,1682,4,1982
2015-06-07 22:42:17.490340+01:00,2015-06-07 23:01:44.127692+01:00,24.65,1068,4,1166
2015-06-12 18:39:41.657175+01:00,2015-06-12 19:24:32.871174+01:00,69.1,1068,6,2691
2015-06-12 21:34:15.143623+01:00,2015-06-12 22:16:16.785491+01:00,17.9,1068,3,2521
2015-06-16 20:19:32.799665+01:00,2015-06-16 20:59:16.665035+01:00,22.5,1068,3,2383
2015-06-20 21:06:18.993620+01:00,2015-06-20 21:37:05.557877+01:00,16.76,1068,2,1846
2015-06-20 23:40:14.874559+01:00,2015-06-21 00:03:02.586827+01:00,29.04,1068,4,1367
2015-06-21 22:37:38.545293+01:00,2015-06-21 23:50:29.318518+01:00,17.07,1068,4,4370
2015-06-24 19:15:38.697405+01:00,2015-06-24 21:05:01.095011+01:00,23.96,1068,1,6562
2015-06-25 19:36:06.455942+01:00,2015-06-25 20:10:08.470564+01:00,16.98,1068,4,2042
2015-06-26 23:41:35.097829+01:00,2015-06-27 00:01:32.024434+01:00,37.2,1068,7,1196
2015-06-30 22:01:38.717683+01:00,2015-06-30 22:20:55.839203+01:00,17.85,1068,6,1157
2015-06-30 22:28:53.878649+01:00,2015-06-30 22:51:47.280262+01:00,42.8,1068,9,1373
2015-06-07 22:49:25.176642+01:00,2015-06-07 22:56:13.573889+01:00,24.16,1534,3,408
2015-06-12 14:17:32.644078+01:00,2015-06-12 14:37:00.089738+01:00,17.97,1534,4,1167
2015-06-19 11:43:31.327583+01:00,2015-06-19 13:48:50.605780+01:00,15.38,1534,3,7519
2015-06-24 13:25:45.196590+01:00,2015-06-24 13:43:59.500404+01:00,50.5,1534,5,1094
2015-06-07 22:58:07.093707+01:00,2015-06-07 23:08:26.547552+01:00,15.7,2804,3,619
2015-06-13 15:50:02.699840+01:00,2015-06-13 16:09:46.072572+01:00,10.1,2804,2,1183
2015-06-14 22:16:01.301006+01:00,2015-06-14 22:22:24.626151+01:00,22.9,2804,2,383
2015-06-18 22:39:58.192740+01:00,2015-06-18 23:04:23.705696+01:00,26.5,2804,4,1465
2015-06-18 22:48:58.588310+01:00,2015-06-18 23:15:49.038667+01:00,17.7,2804,2,1610
2015-06-21 20:23:20.146855+01:00,2015-06-21 20:38:12.402620+01:00,22.85,2804,4,892
2015-06-26 21:34:26.568770+01:00,2015-06-26 21:51:40.092524+01:00,30.4,2804,5,1033
2015-06-30 13:06:56.189585+01:00,2015-06-30 17:16:46.997482+01:00,44.35,2804,4,14990
2015-06-30 15:44:29.328588+01:00,2015-06-30 16:05:50.360183+01:00,15.1,2804,2,1281
2015-06-08 13:10:57.877350+01:00,2015-06-08 13:55:04.601990+01:00,17.6,1069,3,2646
2015-06-08 13:10:52.312719+01:00,2015-06-08 13:28:06.510333+01:00,15.0,1069,6,1034
2015-06-09 16:18:14.726414+01:00,2015-06-09 16:42:55.957945+01:00,15.1,1069,6,1481
2015-06-08 12:00:06.773242+01:00,2015-06-08 12:28:27.934484+01:00,20.75,1944,5,1701
2015-06-14 15:27:28.309945+01:00,2015-06-14 15:43:58.966894+01:00,17.95,1944,4,990
2015-06-28 13:40:25.530219+01:00,2015-06-28 14:33:39.917768+01:00,33.75,1944,6,3194
2015-06-08 12:47:23.432728+01:00,2015-06-08 13:26:30.607390+01:00,48.55,2624,7,2347
2015-06-19 19:56:42.096571+01:00,2015-06-19 20:29:48.496138+01:00,19.6,2624,4,1986
2015-06-20 18:44:16.214528+01:00,2015-06-20 18:54:46.521029+01:00,16.85,2624,5,630
2015-06-24 20:50:44.750723+01:00,2015-06-24 21:09:49.542975+01:00,25.1,2624,5,1144
2015-06-08 12:17:19.140297+01:00,2015-06-08 13:21:58.475063+01:00,6.9,818,1,3879
2015-06-09 12:12:42.973102+01:00,2015-06-09 13:18:30.984492+01:00,54.5,818,6,3948
2015-06-17 13:36:18.763581+01:00,2015-06-17 13:54:38.346465+01:00,18.7,818,2,1099
2015-06-17 14:23:13.795813+01:00,2015-06-17 14:50:49.608389+01:00,23.45,818,6,1655
2015-06-25 18:09:04.858795+01:00,2015-06-25 18:25:53.218995+01:00,15.7,818,5,1008
2015-06-26 12:44:04.094576+01:00,2015-06-26 13:52:46.191851+01:00,24.2,818,3,4122
2015-06-27 17:11:07.227609+01:00,2015-06-27 17:24:44.146563+01:00,16.05,818,5,816
2015-06-08 13:15:07.788904+01:00,2015-06-08 14:13:47.794304+01:00,25.0,210,4,3520
2015-06-17 11:54:07.734808+01:00,2015-06-17 13:26:42.514945+01:00,13.0,210,2,5554
2015-06-08 14:38:52.272309+01:00,2015-06-08 15:14:26.603056+01:00,17.5,2797,2,2134
2015-06-08 18:40:50.376317+01:00,2015-06-08 18:54:14.204901+01:00,24.0,2797,3,803
2015-06-08 20:20:22.850600+01:00,2015-06-08 20:44:33.256219+01:00,89.0,2797,7,1450
2015-06-09 15:47:51.021625+01:00,2015-06-09 16:07:11.945090+01:00,33.5,2797,5,1160
2015-06-09 20:14:39.335335+01:00,2015-06-09 20:33:55.334963+01:00,26.5,2797,5,1155
2015-06-09 20:30:44.150446+01:00,2015-06-09 20:50:41.134294+01:00,19.5,2797,2,1196
2015-06-13 15:59:44.669589+01:00,2015-06-13 16:19:20.096925+01:00,16.5,2797,3,1175
2015-06-13 18:56:57.643836+01:00,2015-06-13 19:24:00.574699+01:00,18.5,2797,3,1622
2015-06-13 20:17:26.545880+01:00,2015-06-13 20:43:04.124954+01:00,17.0,2797,3,1537
2015-06-18 15:56:40.388868+01:00,2015-06-18 16:14:12.673307+01:00,19.5,2797,3,1052
2015-06-20 13:21:56.257346+01:00,2015-06-20 13:56:40.724928+01:00,28.0,2797,5,2084
2015-06-23 20:40:46.786002+01:00,2015-06-23 21:07:24.721957+01:00,22.0,2797,3,1597
2015-06-08 14:44:27.760410+01:00,2015-06-08 15:03:49.722543+01:00,13.111852999999998,1937,3,1161
2015-06-08 15:15:36.098439+01:00,2015-06-08 15:20:28.425817+01:00,23.8,1172,4,292
2015-06-15 14:55:08.241535+01:00,2015-06-15 14:59:40.168394+01:00,11.0,1172,1,271
2015-06-16 15:09:20.353880+01:00,2015-06-16 15:09:30.458903+01:00,15.9,1172,3,10
2015-06-22 14:19:41.213436+01:00,2015-06-22 14:26:13.865937+01:00,47.1,1172,8,392
2015-06-26 13:48:39.065730+01:00,2015-06-26 13:55:31.920184+01:00,26.0,1172,4,412
2015-06-30 13:23:44.317178+01:00,2015-06-30 13:25:50.884698+01:00,17.3,1172,2,126
2015-06-30 14:08:01.918079+01:00,2015-06-30 14:13:39.406597+01:00,31.9,1172,5,337
2015-06-08 16:11:32.782698+01:00,2015-06-08 16:33:05.431055+01:00,19.5,2607,4,1292
2015-06-11 19:05:12.944819+01:00,2015-06-11 19:25:11.494212+01:00,17.0,2607,4,1198
2015-06-12 18:41:05.989098+01:00,2015-06-12 18:55:33.870006+01:00,15.0,2607,4,867
2015-06-12 20:17:48.889575+01:00,2015-06-12 20:36:31.537719+01:00,25.5,2607,6,1122
2015-06-12 21:12:24.160453+01:00,2015-06-12 21:13:20.308501+01:00,16.0,2607,4,56
2015-06-13 22:44:24.815004+01:00,2015-06-13 23:03:53.648381+01:00,15.5,2607,3,1168
2015-06-16 20:41:50.401044+01:00,2015-06-16 20:53:56.017526+01:00,19.5,2607,4,725
2015-06-18 18:22:20.817953+01:00,2015-06-18 18:33:13.215018+01:00,6.5,2607,1,652
2015-06-18 19:28:32.307484+01:00,2015-06-18 19:47:57.710778+01:00,17.5,2607,5,1165
2015-06-19 20:04:01.445243+01:00,2015-06-19 20:17:00.858150+01:00,27.5,2607,6,779
2015-06-21 13:57:36.059637+01:00,2015-06-21 14:29:47.714603+01:00,17.0,2607,5,1931
2015-06-21 15:22:16.192815+01:00,2015-06-21 15:43:09.499573+01:00,16.0,2607,4,1253
2015-06-24 12:44:50.811490+01:00,2015-06-24 14:13:34.874032+01:00,16.5,2607,3,5324
2015-06-24 13:13:57.627395+01:00,2015-06-24 14:13:40.682733+01:00,17.0,2607,4,3583
2015-06-25 16:13:22.524816+01:00,2015-06-25 16:27:43.609905+01:00,21.0,2607,4,861
2015-06-30 19:05:51.800435+01:00,2015-06-30 19:16:41.870247+01:00,15.5,2607,2,650
2015-06-08 16:41:22.930465+01:00,2015-06-08 16:56:29.089048+01:00,22.45,2293,4,906
2015-06-18 12:46:23.412973+01:00,2015-06-18 13:43:15.162174+01:00,16.35,2293,1,3411
2015-06-08 16:45:17.458461+01:00,2015-06-08 16:51:48.324753+01:00,18.65,992,5,390
2015-06-08 17:28:05.376397+01:00,2015-06-08 18:14:15.340483+01:00,15.75,1746,2,2769
2015-06-09 20:07:37.635626+01:00,2015-06-09 21:00:08.224884+01:00,25.75,1746,2,3150
2015-06-17 21:38:25.319958+01:00,2015-06-17 21:50:44.909574+01:00,22.25,1746,3,739
2015-06-08 18:02:07.964398+01:00,2015-06-08 18:17:14.680617+01:00,23.75,1794,5,906
2015-06-16 19:15:12.597648+01:00,2015-06-16 19:20:19.883383+01:00,23.3,1794,5,307
2015-06-08 18:10:16.963395+01:00,2015-06-08 18:27:58.705309+01:00,53.5,1244,4,1061
2015-06-08 21:44:21.339613+01:00,2015-06-08 21:47:58.790075+01:00,36.0,1244,3,217
2015-06-09 13:19:47.900301+01:00,2015-06-09 13:45:43.644220+01:00,32.0,1244,2,1555
2015-06-09 15:53:43.131866+01:00,2015-06-09 16:08:17.758173+01:00,20.0,1244,2,874
2015-06-09 17:31:19.316305+01:00,2015-06-09 18:14:52.413074+01:00,26.5,1244,3,2613
2015-06-19 19:33:35.272914+01:00,2015-06-19 19:38:02.955683+01:00,50.0,1244,2,267
2015-06-19 21:52:52.545541+01:00,2015-06-19 22:02:05.988489+01:00,39.5,1244,3,553
2015-06-22 13:41:35.383822+01:00,2015-06-22 13:47:11.906719+01:00,39.0,1244,3,336
2015-06-24 16:29:59.229633+01:00,2015-06-24 16:34:16.333673+01:00,16.5,1244,1,257
2015-06-08 18:53:02.355342+01:00,2015-06-08 19:01:01.722509+01:00,19.4,846,2,479
2015-06-10 13:21:24.082069+01:00,2015-06-10 13:58:44.678343+01:00,36.05,846,3,2240
2015-06-10 14:01:39.680708+01:00,2015-06-10 14:02:10.521515+01:00,20.45,846,2,30
2015-06-15 13:36:54.241244+01:00,2015-06-15 13:57:57.994556+01:00,63.2,846,5,1263
2015-06-28 15:31:57.844442+01:00,2015-06-28 15:38:51.549469+01:00,15.35,846,3,413
2015-06-28 19:01:23.226218+01:00,2015-06-28 20:50:02.827288+01:00,30.85,846,2,6519
2015-06-08 20:29:00.881252+02:00,2015-06-08 20:36:29.078600+02:00,10.86147,2434,3,448
2015-06-13 22:06:38.579073+02:00,2015-06-13 22:12:16.985610+02:00,11.07444,2434,3,338
2015-06-18 17:14:16.619099+02:00,2015-06-18 17:21:24.976612+02:00,11.642359999999998,2434,3,428
2015-06-20 19:35:08.511644+02:00,2015-06-20 19:41:26.327823+02:00,11.3584,2434,3,377
2015-06-08 19:31:54.812668+01:00,2015-06-08 19:51:36.856512+01:00,27.9,2560,2,1182
2015-06-11 19:20:43.913217+01:00,2015-06-11 19:29:26.901035+01:00,15.85,2560,3,522
2015-06-08 19:36:39.286147+01:00,2015-06-08 19:49:29.778950+01:00,15.3,945,3,770
2015-06-08 19:59:08.437689+01:00,2015-06-08 20:14:14.141249+01:00,18.45,1735,2,905
2015-06-16 21:09:06.315666+01:00,2015-06-16 21:21:41.284704+01:00,18.3,1735,2,754
2015-06-20 20:55:46.450604+01:00,2015-06-20 21:33:49.126902+01:00,27.35,1735,3,2282
2015-06-08 20:09:44.316028+01:00,2015-06-08 20:26:52.929578+01:00,15.2,1366,3,1028
2015-06-10 23:32:09.199338+01:00,2015-06-10 23:58:43.649396+01:00,15.2,1366,3,1594
2015-06-16 20:36:12.074626+01:00,2015-06-16 21:09:20.079941+01:00,15.2,1366,3,1988
2015-06-17 22:31:18.125419+01:00,2015-06-17 23:02:47.463328+01:00,20.0,1366,5,1889
2015-06-21 18:43:06.872006+01:00,2015-06-21 18:48:59.273535+01:00,12.5,1366,2,352
2015-06-23 19:54:14.920366+01:00,2015-06-23 20:27:25.456041+01:00,19.45,1366,3,1990
2015-06-08 20:14:29.057672+01:00,2015-06-08 21:10:38.542906+01:00,20.2,2620,5,3369
2015-06-18 20:46:05.186987+01:00,2015-06-18 21:04:52.851970+01:00,24.4,2620,5,1127
2015-06-08 20:20:53.700190+01:00,2015-06-08 20:38:55.144948+01:00,25.0,1504,7,1081
2015-06-08 20:22:16.942088+01:00,2015-06-08 20:39:00.526926+01:00,29.15,1504,4,1003
2015-06-14 18:48:29.144280+01:00,2015-06-14 19:10:57.793342+01:00,18.85,1504,3,1348
2015-06-17 14:33:04.739651+01:00,2015-06-17 14:53:28.496157+01:00,16.45,1504,2,1223
2015-06-08 20:31:43.494892+01:00,2015-06-08 20:48:51.869957+01:00,20.6,2823,4,1028
2015-06-12 20:17:11.137388+01:00,2015-06-12 20:44:42.563628+01:00,17.3,2823,3,1651
2015-06-25 18:30:20.935201+01:00,2015-06-25 19:03:30.936257+01:00,27.85,2823,3,1990
2015-06-26 22:15:21.904669+01:00,2015-06-26 22:31:01.190536+01:00,19.65,2823,3,939
2015-06-08 20:29:09.025026+01:00,2015-06-08 20:48:19.132498+01:00,23.5,863,5,1150
2015-06-10 20:52:53.352702+01:00,2015-06-10 21:13:49.388751+01:00,19.0,863,2,1256
2015-06-11 20:29:24.902163+01:00,2015-06-11 20:42:39.131761+01:00,26.5,863,5,794
2015-06-22 13:00:43.668619+01:00,2015-06-22 13:51:06.646037+01:00,19.0,863,3,3022
2015-06-23 15:00:18.782504+01:00,2015-06-23 15:19:35.213891+01:00,29.0,863,4,1156
2015-06-29 13:42:21.152691+01:00,2015-06-29 14:00:56.802292+01:00,28.0,863,5,1115
2015-06-08 21:14:33.044384+01:00,2015-06-08 21:14:33.044384+01:00,19.2,1702,3,0
2015-06-13 21:58:01.803749+01:00,2015-06-13 22:22:26.906093+01:00,38.85,1702,5,1465
2015-06-20 20:30:05.502206+01:00,2015-06-20 20:53:09.838373+01:00,17.9,1702,2,1384
2015-06-28 13:47:34.078701+01:00,2015-06-28 14:17:11.150223+01:00,19.5,1702,3,1777
2015-06-08 20:38:06.573446+01:00,2015-06-08 20:50:36.767193+01:00,44.5,313,5,750
2015-06-21 21:17:47.506756+01:00,2015-06-21 21:39:59.996522+01:00,67.0,313,5,1332
2015-06-24 21:59:00.594620+01:00,2015-06-24 22:23:09.499300+01:00,41.0,313,3,1448
2015-06-27 22:32:45.131915+01:00,2015-06-27 22:59:06.904815+01:00,39.5,313,4,1581
2015-06-28 23:24:24.573594+01:00,2015-06-28 23:43:51.478920+01:00,23.0,313,3,1166
2015-06-29 20:28:31.581904+01:00,2015-06-29 20:45:20.545003+01:00,29.5,313,3,1008
2015-06-08 20:57:23.450545+01:00,2015-06-08 21:13:16.157542+01:00,15.1,314,3,952
2015-06-09 20:28:19.845063+01:00,2015-06-09 21:20:35.036001+01:00,25.85,314,3,3135
2015-06-10 19:11:42.609429+01:00,2015-06-10 19:32:08.468737+01:00,16.85,314,2,1225
2015-06-10 19:24:44.816563+01:00,2015-06-10 19:31:58.102613+01:00,19.8,314,3,433
2015-06-19 20:52:51.179705+01:00,2015-06-19 21:08:40.180508+01:00,45.6,314,7,949
2015-06-21 20:17:20.046168+01:00,2015-06-21 20:36:11.428112+01:00,43.2,314,7,1131
2015-06-21 20:23:48.730758+01:00,2015-06-21 20:43:17.709141+01:00,16.85,314,3,1168
2015-06-21 20:43:36.770422+01:00,2015-06-21 21:02:08.435590+01:00,37.45,314,7,1111
2015-06-21 21:13:12.827563+01:00,2015-06-21 21:37:15.293207+01:00,54.1,314,9,1442
2015-06-21 21:51:25.034302+01:00,2015-06-21 22:01:07.223187+01:00,20.65,314,3,582
2015-06-21 22:11:01.144903+01:00,2015-06-21 22:38:31.952529+01:00,26.8,314,3,1650
2015-06-21 22:24:36.594444+01:00,2015-06-21 22:48:39.660599+01:00,19.85,314,3,1443
2015-06-22 20:47:43.725583+01:00,2015-06-22 21:02:55.860939+01:00,62.4,314,9,912
2015-06-25 18:23:00.677371+01:00,2015-06-25 21:16:06.738969+01:00,22.85,314,3,10386
2015-06-25 21:05:38.584030+01:00,2015-06-25 21:25:02.683557+01:00,62.55,314,9,1164
2015-06-27 20:35:10.833386+01:00,2015-06-27 20:51:53.127146+01:00,63.55,314,8,1002
2015-06-08 20:59:29.017423+01:00,2015-06-08 21:00:25.521555+01:00,18.55,1909,3,56
2015-06-11 22:54:57.093845+01:00,2015-06-11 23:09:27.075336+01:00,18.35,1909,3,869
2015-06-14 17:17:05.332389+01:00,2015-06-14 17:35:01.275022+01:00,31.35,1909,5,1075
2015-06-21 22:35:15.980849+01:00,2015-06-21 23:07:06.885071+01:00,53.0,1909,7,1910
2015-06-23 21:35:01.978816+01:00,2015-06-23 22:00:45.268515+01:00,27.5,1909,4,1543
2015-06-08 21:25:01.360369+01:00,2015-06-08 21:45:14.684071+01:00,33.95,1587,5,1213
2015-06-11 20:24:41.940013+01:00,2015-06-11 20:46:37.107171+01:00,15.5,1587,3,1315
2015-06-13 21:14:46.995421+01:00,2015-06-13 21:39:49.450120+01:00,18.45,1587,2,1502
2015-06-13 21:41:07.682328+01:00,2015-06-13 22:12:11.093788+01:00,22.45,1587,4,1863
2015-06-17 15:19:38.224116+01:00,2015-06-17 15:48:29.863061+01:00,20.7,1587,2,1731
2015-06-22 21:02:33.091120+01:00,2015-06-22 21:16:16.408843+01:00,15.2,1587,3,823
2015-06-29 20:28:52.183294+01:00,2015-06-29 20:40:47.696214+01:00,20.2,1587,3,715
2015-06-29 22:34:49.990811+01:00,2015-06-29 23:00:35.433144+01:00,25.0,1587,4,1545
2015-06-08 22:37:23.321490+02:00,2015-06-08 22:44:02.488445+02:00,17.39255,2483,3,399
2015-06-09 23:02:21.676107+02:00,2015-06-09 23:13:32.633142+02:00,33.010349999999995,2483,5,670
2015-06-17 23:21:36.966238+02:00,2015-06-17 23:22:30.137893+02:00,26.266299999999998,2483,4,53
2015-06-21 14:05:41.391309+02:00,2015-06-21 14:07:45.616764+02:00,14.198,2483,3,124
2015-06-21 14:21:39.583617+02:00,2015-06-21 14:27:53.784476+02:00,14.55295,2483,3,374
2015-06-24 22:33:40.056821+02:00,2015-06-24 22:36:05.310526+02:00,23.78165,2483,3,145
2015-06-25 21:22:53.967347+02:00,2015-06-25 21:23:56.083570+02:00,24.136599999999998,2483,3,62
2015-06-26 22:37:05.972472+02:00,2015-06-26 22:55:09.540667+02:00,48.9831,2483,6,1083
2015-06-30 20:08:01.886407+02:00,2015-06-30 20:11:21.910397+02:00,11.3584,2483,2,200
2015-06-08 22:39:05.884088+02:00,2015-06-09 13:25:07.541261+02:00,11.71335,2474,1,53161
2015-06-10 20:14:51.316508+02:00,2015-06-10 20:39:27.094974+02:00,20.5871,2474,2,1475
2015-06-11 21:23:18.152880+02:00,2015-06-11 21:26:16.654784+02:00,16.04374,2474,1,178
2015-06-13 21:27:17.531217+02:00,2015-06-13 21:30:57.032121+02:00,12.42325,2474,1,219
2015-06-16 22:00:06.210056+02:00,2015-06-16 22:13:49.701855+02:00,11.71335,2474,1,823
2015-06-18 23:26:08.907702+02:00,2015-06-18 23:26:57.850097+02:00,22.43284,2474,2,48
2015-06-23 23:22:17.922296+02:00,2015-06-23 23:24:47.895755+02:00,12.42325,2474,1,149
2015-06-25 23:56:03.008132+02:00,2015-06-26 00:00:13.878657+02:00,11.71335,2474,1,250
2015-06-28 21:19:10.715423+02:00,2015-06-28 21:23:25.336972+02:00,11.28741,2474,1,254
2015-06-28 22:29:59.619511+02:00,2015-06-28 22:31:06.909069+02:00,26.124319999999997,2474,3,67
2015-06-30 21:22:56.688539+02:00,2015-06-30 21:29:17.304411+02:00,51.041810000000005,2474,2,380
2015-06-30 23:40:35.382190+02:00,2015-06-30 23:40:55.574915+02:00,11.71335,2474,1,20
2015-06-08 22:00:54.342031+01:00,2015-06-08 22:20:24.446932+01:00,15.95,774,2,1170
2015-06-08 22:13:16.430198+01:00,2015-06-08 22:32:57.634720+01:00,28.0,1113,1,1181
2015-06-11 20:54:04.337509+01:00,2015-06-11 21:17:20.014424+01:00,42.5,1113,3,1395
2015-06-12 22:25:31.787843+01:00,2015-06-12 22:37:00.586588+01:00,24.25,1113,3,688
2015-06-17 20:05:42.725140+01:00,2015-06-17 22:14:16.598733+01:00,56.75,1113,5,7713
2015-06-20 20:46:58.238112+01:00,2015-06-20 20:56:21.599265+01:00,33.75,1113,4,563
